GO_0098533,GO_0016020,True
GO_0015607,GO_0140359,True
GO_0032391,GO_0016020,True
GO_0071421,GO_0055085,True
GO_0032175,GO_0016020,True
GO_0061822,GO_0016020,True
GO_0034216,GO_0055085,True
GO_0098568,GO_0016020,True
GO_0000815,GO_0016020,True
GO_0031901,GO_0016020,True
GO_0016028,GO_0016020,True
GO_0002037,GO_0055085,True
GO_0035873,GO_0055085,True
GO_0089718,GO_0055085,True
GO_0098541,GO_0016020,True
GO_0015431,GO_0140359,True
GO_0036195,GO_0016020,True
GO_0015129,GO_0055085,True
GO_0019091,GO_0055085,True
GO_0005524,GO_1901265,True
GO_1903797,GO_0055085,True
GO_0045269,GO_0016020,True
GO_1903714,GO_0055085,True
GO_1905948,GO_0055085,True
GO_0034489,GO_0055085,True
GO_0120327,GO_0016020,True
GO_0015184,GO_0055085,True
GO_0034755,GO_0055085,True
GO_0035461,GO_0055085,True
GO_0090564,GO_0055085,True
GO_0070049,GO_0016020,True
GO_0034775,GO_0035672,True
GO_0110067,GO_0016020,True
GO_0008518,GO_0055085,True
GO_0033214,GO_0055085,True
GO_0150047,GO_0016020,True
GO_0044799,GO_0016020,True
GO_1904271,GO_0055085,True
GO_0033573,GO_0016020,True
GO_0099581,GO_0016020,True
GO_1903988,GO_0055085,True
GO_0005291,GO_0055085,True
GO_1905010,GO_0055085,True
GO_0140360,GO_0055085,True
GO_0022856,GO_0055085,True
GO_1903760,GO_0055085,True
GO_1905200,GO_0055085,True
GO_0015749,GO_0055085,True
GO_0070032,GO_0016020,True
GO_1904297,GO_0055085,True
GO_0005308,GO_0055085,True
GO_0042765,GO_0016020,True
GO_0036064,GO_0016020,True
GO_0015608,GO_0055085,True
GO_0140159,GO_0055085,True
GO_0015161,GO_0016887,True
GO_0000514,GO_0055085,True
GO_0015882,GO_0055085,True
GO_0043879,GO_0055085,True
GO_0015607,GO_0055085,True
GO_0045283,GO_0016020,True
GO_0099582,GO_0016020,True
GO_0070685,GO_0016020,True
GO_1990905,GO_0016020,True
GO_0099521,GO_0016020,True
GO_1990075,GO_0016020,True
GO_0002038,GO_0055085,True
GO_1902834,GO_0055085,True
GO_0034590,GO_0055085,True
GO_0042584,GO_0016020,True
GO_0030093,GO_0016020,True
GO_1905948,GO_0140359,True
GO_0015608,GO_0140359,True
GO_0050833,GO_0055085,True
GO_0012507,GO_0016020,True
GO_0141204,GO_0055085,True
GO_0140361,GO_0055085,True
