GO_0034715,GO_0005737,True
GO_0031147,GO_0044281,True
GO_0016282,GO_0005737,True
GO_1901067,GO_0044281,True
GO_0070111,GO_0005737,True
GO_0010239,GO_0005737,True
GO_0042359,GO_0044281,True
GO_0000164,GO_0005737,True
GO_0019331,GO_0044281,True
GO_0070275,GO_0044281,True
GO_0106064,GO_0044281,True
GO_1990061,GO_0005829,True
GO_0019651,GO_0044281,True
GO_0019294,GO_0044281,True
GO_1990457,GO_0005737,True
GO_0019659,GO_0044281,True
GO_0042366,GO_0044281,True
GO_0046400,GO_0044281,True
GO_0010494,GO_0005737,True
GO_0030645,GO_0044281,True
GO_0030078,GO_0005737,True
GO_0019325,GO_0044281,True
GO_0044222,GO_0005737,True
GO_0140365,GO_0005737,True
GO_1990061,GO_0005737,True
GO_0006767,GO_0044281,True
GO_1900607,GO_0044281,True
GO_0033290,GO_0005737,True
