GO_0031911,GO_0005886,True
GO_0099582,GO_0005886,True
GO_0150047,GO_0005886,True
GO_0043113,GO_0005886,True
GO_1990075,GO_0005886,True
GO_0102481,GO_0016787,True
GO_0031091,GO_0005886,True
GO_1903007,GO_0016787,True
GO_0018736,GO_0016787,True
GO_0008021,GO_0005886,True
GO_1905125,GO_0016787,True
GO_0030603,GO_0016787,True
GO_0034545,GO_0016787,True
GO_0070685,GO_0005886,True
GO_1903771,GO_0016787,True
GO_0036195,GO_0005886,True
GO_0016531,GO_0046872,True
GO_1905184,GO_0016787,True
GO_0017171,GO_0016787,True
GO_0120327,GO_0005886,True
GO_0099581,GO_0005886,True
GO_0099521,GO_0005886,True
GO_0034986,GO_0046872,True
GO_0060193,GO_0016787,True
GO_1902380,GO_0016787,True
GO_0016028,GO_0005886,True
GO_1990905,GO_0005886,True
GO_1905246,GO_0016787,True
